                                                 0,8 | 4,0        = PLAYER_WIN
                                            (2,0)2,2 | (4,0)4,0   = TIE       
                                            (6,8)4,0 | 0,7        = BANKER_WIN
                                                 8,0 | 2,0        = PLAYER_WIN
                                            (3,0)3,6 | 7,6        = PLAYER_WIN
                                                 0,1 | 1,8        = BANKER_WIN
                                                 2,1 | 2,6        = BANKER_WIN
                                            (0,0)0,9 | 0,2        = PLAYER_WIN
                                                 7,2 | 4,7        = PLAYER_WIN
                                            (9,4)3,7 | (0,0)0,1   = BANKER_WIN
                                            (2,0)2,5 | 0,7        = TIE       
                                                 0,6 | (0,0)0,9   = BANKER_WIN
                                                 0,1 | 1,8        = BANKER_WIN
                                                 0,7 | (0,1)1,7   = BANKER_WIN
                                            (0,4)4,5 | 4,0        = PLAYER_WIN
                                            (6,9)5,2 | (9,1)0,2   = PLAYER_WIN
                                                 0,3 | 9,0        = BANKER_WIN
                                            (0,0)0,7 | (0,5)5,4   = BANKER_WIN
                                            (0,5)5,7 | (3,0)3,5   = BANKER_WIN
                                            (5,9)4,5 | 2,1        = PLAYER_WIN
                                                 0,7 | (7,7)4,4   = BANKER_WIN
                                            (1,0)1,9 | 0,5        = BANKER_WIN
                                            (0,0)0,3 | (4,0)4,0   = BANKER_WIN
                                            (7,4)1,9 | 6,0        = BANKER_WIN
                                                 3,3 | (1,3)4,8   = PLAYER_WIN
                                            (4,6)0,6 | (3,1)4,2   = TIE       
                                                 9,8 | (0,0)0,3   = PLAYER_WIN
                                                 9,9 | 7,0        = PLAYER_WIN
                                            (3,0)3,7 | (0,0)0,0   = TIE       
                                                 0,3 | 0,9        = BANKER_WIN
                                            (0,0)0,4 | (0,3)3,8   = PLAYER_WIN
                                            (5,0)5,4 | 6,6        = PLAYER_WIN
                                                 0,5 | 7,1        = BANKER_WIN
                                                 4,9 | 9,0        = BANKER_WIN
                                                 6,0 | 5,4        = BANKER_WIN
                                            (3,2)5,7 | (8,5)3,0   = BANKER_WIN
                                            (0,1)1,0 | (2,0)2,2   = BANKER_WIN
                                                 1,8 | 0,0        = PLAYER_WIN
                                            (9,1)0,9 | 0,6        = PLAYER_WIN
                                                 0,7 | 0,8        = BANKER_WIN
                                                 9,8 | (9,5)4,6   = PLAYER_WIN
                                            (2,3)5,0 | (0,0)0,9   = BANKER_WIN
                                            (5,0)5,6 | (9,3)2,4   = BANKER_WIN
                                            (6,8)4,1 | 0,5        = TIE       
                                            (4,8)2,9 | 1,6        = BANKER_WIN
                                                 0,5 | 0,8        = BANKER_WIN
                                            (0,3)3,4 | (3,9)2,3   = PLAYER_WIN
                                            (0,4)4,6 | 0,7        = BANKER_WIN
                                            (0,2)2,8 | 0,6        = BANKER_WIN
                                                 0,2 | 1,8        = BANKER_WIN
                                                 5,1 | (2,9)1,3   = PLAYER_WIN
                                            (1,0)1,9 | (0,0)0,0   = TIE       
                                            (5,0)5,0 | 1,5        = BANKER_WIN
                                            (8,5)3,9 | (6,7)3,0   = BANKER_WIN
                                                     卡用完了，重新初始化!
                                                 8,0 | 3,4        = PLAYER_WIN
                                            (8,3)1,8 | 2,0        = PLAYER_WIN
                                                 4,3 | (1,4)5,0   = PLAYER_WIN
                                                 1,6 | (0,0)0,1   = PLAYER_WIN
                                                 8,1 | 0,0        = PLAYER_WIN
                                            (0,1)1,5 | 6,0        = TIE       
                                                 6,0 | 7,0        = BANKER_WIN
                                                 8,8 | (0,0)0,2   = PLAYER_WIN
                                            (0,0)0,2 | (0,0)0,4   = BANKER_WIN
